1414576002,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,0
1414576198,19,0,3,2,"iMac13,1",0,0,151500,0,0,1,0
1414576413,19,0,3,2,"iMac13,1",0,0,151500,0,0,1,0
1414576511,19,0,3,2,"iMac13,1",0,0,151500,0,0,1,0
1414576559,19,0,3,2,"iMac13,1",0,0,151500,0,0,1,0
1414635345,19,0,4,2,"iMac13,1",0,0,151500,0,0,1,1
1414635405,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,1
1414635446,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,0
1414635494,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414635759,16,0,11,2,"MacBookPro6,2",0,0,151200,30000,0,1,0
1414636392,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414637075,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414637444,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414639342,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414640368,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414640884,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414648576,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414650500,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414650683,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414652574,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414657325,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414657448,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414660538,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414661518,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414662863,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414719124,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,1
1414723839,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414724612,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414725581,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414725770,19,0,5,2,"iMac13,1",0,0,151500,0,0,1,0
1414732660,19,0,5,2,"iMac13,1",0,0,151700,0,0,1,0
1414734647,19,0,5,2,"iMac13,1",0,0,151700,0,0,1,0
1414735400,19,0,5,2,"iMac13,1",0,0,151700,0,0,1,0
1414736868,19,0,5,2,"iMac13,1",0,0,151700,0,0,1,0
1414737731,19,0,5,2,"iMac13,1",0,0,151700,0,0,1,0
